date,ADX,ATR_14,Bollinger_lower,Bollinger_middle,Bollinger_upper,CCI_20,Ichimoku_base_line,Ichimoku_conversion_line,Ichimoku_lagging_span,Ichimoku_leading_span_A,Ichimoku_leading_span_B,MACD_line,MACD_signal,MINUS_DI,PLUS_DI,RSI_14,SMA_20,SMA_50,Stochastic_D,Stochastic_K
2010-01-07,,,,,,,,,208.74,,,,,,,,,,,
2010-01-13,,,218.91802026056294,221.68200000000002,224.4459797394371,,,,208.7,,,,,,,,,,,
2010-02-08,,3.6606632715455083,201.3218110784441,208.25600000000014,215.19018892155617,-149.11620153479143,218.06557692307695,210.30888888888887,219.02,,,,,37.006312940672984,8.509015893385225,28.199395595211147,216.60400000000004,,33.690748878037596,26.194182377220983
2010-02-19,35.22327328667772,3.4832320982572944,206.66317347319932,210.63200000000012,214.60082652680092,-20.913291565949148,213.96884615384624,208.55055555555558,222.48,,,-3.668615753707087,-5.0133218819211685,28.66313080091857,19.875703090757472,42.13358820517015,211.04049999999998,,82.15049414749075,69.46989675621687
2010-02-25,31.23599835076087,3.6193607340255762,206.04125912964253,210.7820000000001,215.52274087035767,-29.424186963256304,212.22365384615398,211.1188888888889,227.48,,,-2.675779550320584,-3.6760455413090876,30.233854891475847,15.952656479006865,41.5248343194455,209.90499999999997,,63.77974161552108,47.91191591691194
2010-03-16,20.341360938636374,2.8795266352532454,214.51225421980266,216.53400000000016,218.55574578019767,52.34250058988444,211.67865384615394,216.05333333333334,229.09,,,0.4982375063922859,-0.3122903005453306,20.635428771051433,23.649157468768717,52.522503315539346,213.29849999999993,215.31339999999997,42.92914559735257,24.175084692256736
2010-03-22,21.062465128680344,2.882693414969489,214.94685238134022,218.71000000000012,222.47314761866002,75.69213352389033,213.87288461538472,217.92611111111114,229.28,,,1.3573082546872115,0.5844328087670901,20.204630014335237,26.83209997626555,56.26822383356509,214.99249999999992,215.0332,75.40744715894101,75.86206896551734
2010-03-31,23.742943037102982,2.617163787146292,220.78165489108773,221.79600000000005,222.81034510891237,101.4092181192274,216.69730769230776,220.80333333333334,215.09,,,2.020533489725807,1.6142685701012418,15.094763193129584,27.44880611007649,59.78038959264541,218.58199999999994,214.89880000000002,74.13418090757985,64.23719958202709
2010-04-12,32.36319990995264,2.646031014790189,224.4062086764542,226.898,229.38979132354578,61.895886610896135,221.3796153846154,225.95722222222224,212.43,,,2.8625401218996274,2.733445138420106,13.595411336628047,25.50755910787889,57.5793612709264,222.842,216.0072,69.20802024732949,49.74532306385142
2010-04-19,30.468074060262943,2.8513835819422213,222.4305229855034,226.65600000000003,230.88147701449668,-13.931010020395995,223.10711538461535,226.56555555555556,209.83,,,2.3087836975530536,2.639468303325406,21.050758472039792,25.35741827606689,50.75639578270377,224.82849999999993,217.59380000000002,69.55153478922695,56.53642064640608
2010-05-07,23.902659087724864,3.5500471940402565,213.6043337830719,222.62200000000007,231.63966621692825,-329.63246554364196,225.99134615384608,224.95777777777778,223.34,213.93079758382646,215.17701923076922,-0.3808672855328439,1.110392650007009,41.20236071707667,16.81610360567591,32.657084322758834,225.95699999999994,221.8646,22.800153258399874,16.74847511928795
2010-05-25,27.61185082644901,4.5120473851824245,203.59619572811292,210.14600000000004,216.69580427188717,-167.34717284092218,220.98326923076917,213.83222222222219,218.65,218.55606467784352,216.616826923077,-4.0242069509533,-2.4187873525597134,36.93028669721273,13.336238358683964,28.92419377153763,219.32999999999998,222.03100000000003,19.425571437456007,18.77806860826655
2010-07-02,19.844919597830522,3.3764445455420606,214.95294377434547,220.92,226.8870562256545,-66.76479607482385,219.44538461538468,223.25888888888883,233.14,223.6354265285995,221.47701923076926,0.8072272484542395,1.5550178437590296,26.607357352202893,19.96885363780867,42.0007591985785,221.57049999999995,219.8748000000001,21.837779586953204,19.452627557958305
2010-07-19,17.33615665371676,3.114658076874807,224.1200942141132,227.09199999999996,230.0639057858867,31.206081512712316,223.29057692307697,224.83833333333325,229.42,218.75966962524652,220.4889423076923,1.7314769291813263,1.3037530766640768,26.885214156248992,27.179625901905897,55.35430573746216,223.51499999999993,219.2016000000001,66.20528671632813,46.30609987357781
2010-07-30,16.16926625969727,2.717754184059171,229.17389367444497,230.75400000000005,232.33410632555513,69.10347170406502,225.0788461538462,229.2683333333333,232.77,216.53346852399733,220.3404807692307,2.4333079455846587,2.16625975028835,22.316463343872687,26.814405251955986,57.90207811420988,226.1899999999999,221.4122000000001,77.23795426459851,61.52452281278826
2010-08-12,15.287050474787025,2.859416331340685,223.33994817904187,230.094,236.84805182095812,-142.13396754443852,228.8946153846154,231.33777777777772,237.64,217.83395093688367,219.28865384615378,1.3921188722090392,2.228762042853446,33.31025072434171,19.489426704572814,39.80056259459951,229.82399999999998,225.09679999999997,37.31039312826949,16.8165128246111
2010-08-26,13.312332989043897,2.8776556128591606,223.80230743678345,228.43400000000005,233.06569256321666,-104.16027876220943,229.7613461538463,228.39111111111106,247.7,220.8256582840236,219.16644230769225,0.07535619913977598,0.7266877765627889,28.122992158431277,21.406197338448425,42.75427508745649,229.76399999999998,227.02019999999993,35.52461004643023,11.05487852345675
